PERIOD_START_TIME,BSCname,BCFname,BTSname,lac_id,ci_id,HO_ATT_TO_ADJ(c015001_1),Handoverblockingtotargetcell,HOfailurestotargetcell,HOfailuresfromtargetcell,Handoverblockingfromtargetcell,HO_ATT_FROM_ADJ(c015003_1)
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,23012,3,0,0,0,0,2
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,40175,2,0,0,0,0,0
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,39068,21,0,0,0,0,3
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,21012,6,0,50,0,0,2
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,42177,1,0,0,0,0,1
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,41067,9,0,0,0,0,19
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,41068,9,0,0,0,0,11
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,39069,2,0,0,0,0,1
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,42176,0,0,0,0,0,1
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,41069,2,0,0,0,0,4
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,40176,3,0,0,0,0,2
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,40177,86,0,3.49,0.73,0,137
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,42175,5,0,0,0,0,6
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,629,12766,5,0,0,0,0,2
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,86,22084,8,0,75,95.97,0,149
04.27.2017 14:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,86,22086,0,0,0,100,0,2
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,54,54187,0,0,0,100,0,32
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40790,7,0,0,0,0,4
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40216,0,0,0,100,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40215,2,0,0,0,0,2
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40177,26,0,0,5.88,0,34
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,42175,82,0,0,0,0,58
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40176,7,0,14.29,12.5,0,8
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,42176,1,0,0,0,0,5
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40175,3,0,33.33,33.33,0,3
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,196,54196,1,0,100,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,196,54198,1,0,0,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,54,54187,8,0,100,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,54,54188,32,0,59.38,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42175,5,0,0,0,0,3
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42214,0,0,0,25,0,4
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42789,0,0,0,50,0,2
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40175,8,0,12.5,14.29,0,7
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40790,1,0,0,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40176,1,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42176,98,0,2.04,9.38,0,64
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40214,8,0,12.5,16.67,0,6
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42177,1,0,0,0,0,2
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40789,4,0,0,20,0,5
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40177,7,0,0,0,0,3
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,66,36126,3,0,33.33,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,54,54187,15,0,60,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,39067,12,0,0,0,0,7
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,42175,4,0,0,0,0,9
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,42176,0,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,40175,34,0,5.88,0,0,26
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,41067,0,0,0,0,0,17
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,21012,9,0,0,0,0,10
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,39068,30,0,16.67,0,0,29
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,41068,3,0,0,0,0,15
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,39069,2,0,0,0,0,2
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,42177,102,0,0.98,2.27,0,44
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,40176,3,0,0,0,0,7
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,629,12766,4,0,0,33.33,0,3
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,629,13034,2,0,0,0,0,2
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,86,22084,12,0,25,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,40176,3,0,0,0,0,5
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,40177,9,0,0,0,0,4
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,40790,3,0,0,0,0,3
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,40175,58,0,0,0,0,82
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,42790,1,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,21012,1,0,0,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,42177,9,0,0,0,0,11
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,39067,1,0,0,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,34157,0,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,36157,1,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,42176,8,0,0,0,0,11
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,629,12765,1,0,0,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,196,54198,1,0,0,80,0,5
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,196,54196,1,0,0,83.33,0,6
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,54,54187,2,0,0,89.66,0,29
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,54,54188,3,0,0,96.97,0,99
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,40790,6,0,0,0,0,6
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,40175,5,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,42175,11,0,0,0,0,8
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,40789,0,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,40177,1,0,0,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,40176,64,0,9.38,2.04,0,98
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,40215,0,0,0,100,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,39068,2,0,50,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,40214,1,0,0,0,0,2
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,602,42214,0,0,0,100,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,54,54187,24,0,16.67,63.41,0,41
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,54,54189,2,0,0,90,0,50
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,39068,19,0,5.26,9.09,0,11
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,39067,17,0,5.88,0,0,2
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,41069,1,0,0,0,0,3
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,23012,0,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,40177,44,0,2.27,0.98,0,102
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,41067,8,0,0,0,0,20
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,40176,2,0,0,0,0,1
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,41068,15,0,6.67,0,0,16
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,21012,1,0,0,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,602,42175,11,0,0,0,0,9
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,629,12766,3,0,0,0,0,0
04.27.2017 15:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42177_S6,86,22084,6,0,33.33,95.24,0,168
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,54,54187,3,0,66.67,85.71,0,7
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,34157,3,0,0,0,0,5
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,42176,0,0,0,0,0,3
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40177,6,0,0,0,0,2
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40790,3,0,0,0,0,1
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,40176,19,0,5.26,16.67,0,18
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,42177,0,0,0,0,0,2
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40175_S1,602,42175,46,0,0,10.71,0,28
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,196,54196,1,0,0,0,0,0
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,364,22780,0,0,0,100,0,2
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,54,54188,19,0,5.26,0,0,0
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,54,54187,1,0,0,0,0,0
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40177,7,0,0,63.16,0,19
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40176,2,0,0,0,0,2
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42214,0,0,0,75,0,4
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40175,18,0,16.67,5.26,0,19
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42789,0,0,0,0,0,2
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42215,0,0,0,100,0,3
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42175,9,0,0,0,0,5
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40216,2,0,0,0,0,1
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42177,1,0,0,50,0,2
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,42176,72,0,2.78,0,0,55
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40214,3,0,0,33.33,0,3
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,602,40789,1,0,0,0,0,5
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40176_S2,66,36126,3,0,66.67,80,0,10
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,54,54189,3,0,100,0,0,0
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,54,54187,42,0,64.29,0,0,0
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,40175,2,0,0,0,0,6
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,41067,1,0,0,0,0,16
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,21012,8,0,12.5,0,0,3
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,42177,158,0,6.33,2.11,0,95
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,41068,0,0,0,0,0,14
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,39068,48,0,22.92,8.57,0,35
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,23012,0,0,0,0,0,4
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,41069,1,0,0,0,0,1
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,42175,1,0,0,14.29,0,7
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,40176,19,0,63.16,0,0,7
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,39069,2,0,0,0,0,2
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,42176,0,0,0,100,0,1
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,602,39067,12,0,0,0,0,6
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,629,13034,2,0,0,50,0,4
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,629,12766,5,0,0,33.33,0,3
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_40177_S3,86,22084,18,0,61.11,0,0,0
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,42176,0,0,0,0,0,3
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,42177,4,0,0,0,0,4
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,40177,7,0,14.29,0,0,1
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,23012,1,0,0,0,0,1
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,42788,1,0,0,0,0,1
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,21012,0,0,0,0,0,1
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,40176,5,0,0,0,0,9
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,602,40175,28,0,10.71,0,0,46
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42175_S4,66,47549,3,0,100,0,0,0
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,196,54196,0,0,0,100,0,5
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,196,54198,0,0,0,100,0,4
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,54,54187,1,0,0,93.33,0,30
04.27.2017 16:00:00,mcBSC-FesLGD-5,2G_DCFS_ODBOULAHOUANE,2G_DCFS_ODBOULAHOUANE_42176_S5,54,54188,3,0,0,92.5,0,160
